rollout/ep_len_mean,time/total_timesteps,time/episodes,time/time_elapsed,time/fps,rollout/exploration_rate,rollout/ep_rew_mean,train/loss,train/n_updates,train/learning_rate
2151.12,2317025,1068,3281,706,0.05,-320.45619999999997,0.01793886162340641,566756,0.0001
2153.63,2325800,1072,3299,704,0.05,-320.62780000000004,0.02444370463490486,568949,0.0001
2153.42,2334446,1076,3316,703,0.05,-320.7607,0.059689924120903015,571111,0.0001
2152.83,2342983,1080,3333,702,0.05,-321.1325,0.017179574817419052,573245,0.0001
2152.63,2351593,1084,3351,701,0.05,-320.8033,0.0564306415617466,575398,0.0001
2151.42,2360191,1088,3367,700,0.05,-320.7607,0.03558380901813507,577547,0.0001
2151.05,2368679,1092,3385,699,0.05,-320.42310000000003,0.03283592313528061,579669,0.0001
2152.42,2377357,1096,3402,698,0.05,-320.88590000000005,0.025938842445611954,581839,0.0001
2152.64,2386002,1100,3419,697,0.05,-321.13230000000004,0.025840390473604202,584000,0.0001
2151.74,2394559,1104,3436,696,0.05,-320.6617,0.04375773295760155,586139,0.0001
2149.74,2403019,1108,3452,696,0.05,-320.3041,0.03269059211015701,588254,0.0001
2150.07,2411604,1112,3470,694,0.05,-320.3269,0.04293900728225708,590400,0.0001
2150.76,2420216,1116,3487,694,0.05,-320.1423,0.047235000878572464,592553,0.0001
2149.43,2428750,1120,3504,693,0.05,-319.5656,0.029429910704493523,594687,0.0001
2148.92,2437344,1124,3521,692,0.05,-319.4998,0.02936367504298687,596835,0.0001
2147.3,2445843,1128,3537,691,0.05,-318.86159999999995,0.027427390217781067,598960,0.0001
2149.11,2454633,1132,3556,690,0.05,-320.2299,0.03900202736258507,601158,0.0001
2149.27,2463231,1136,3572,689,0.05,-320.5102,0.0454639196395874,603307,0.0001
2150.52,2471860,1140,3590,688,0.05,-320.48440000000005,0.049397438764572144,605464,0.0001
2149.35,2480388,1144,3607,687,0.05,-320.899,0.046292856335639954,607596,0.0001
2148.98,2488973,1148,3624,686,0.05,-320.8938,0.029093062505126,609743,0.0001
2151.15,2497718,1152,3641,685,0.05,-320.81759999999997,0.03311474993824959,611929,0.0001
2150.74,2506216,1156,3658,685,0.05,-319.9263,0.03628579154610634,614053,0.0001
2149.45,2514775,1160,3675,684,0.05,-319.8351,0.039870209991931915,616193,0.0001
2150.63,2523532,1164,3693,683,0.05,-319.8014,0.052517861127853394,618382,0.0001
2150.08,2532033,1168,3709,682,0.05,-320.33600000000007,0.0246896892786026,620508,0.0001
2148.93,2540693,1172,3727,681,0.05,-321.0197,0.021132364869117737,622673,0.0001
2149.57,2549403,1176,3744,680,0.05,-321.1073,0.037410277873277664,624850,0.0001
2149.47,2557930,1180,3761,680,0.05,-321.1491,0.022857556119561195,626982,0.0001
2148.62,2566455,1184,3779,679,0.05,-321.8408,0.03535822406411171,629113,0.0001
2147.64,2574955,1188,3795,678,0.05,-321.59020000000004,0.029285293072462082,631238,0.0001
2150.0,2583679,1192,3813,677,0.05,-321.97959999999995,0.02713654190301895,633419,0.0001
2149.11,2592268,1196,3830,676,0.05,-321.61819999999994,0.037355322390794754,635566,0.0001
2147.54,2600756,1200,3846,676,0.05,-321.36199999999997,0.06035679206252098,637688,0.0001
2147.15,2609274,1204,3864,675,0.05,-321.1926,0.022890157997608185,639818,0.0001
2147.69,2617788,1208,3881,674,0.05,-321.3368,0.020260468125343323,641946,0.0001
